id,name,#OfVertices,#OfRealVertices,#OfEdges,#OfRealEdges,
86,viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_fingerprint,24,22,37,29
87,viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_QRCode,24,22,37,29
88,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_accessCard,26,24,40,32
89,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_barcode,27,25,43,35
90,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_fingerprint,26,24,40,32
91,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_QRCode,26,24,40,32
92,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_accessCard,28,26,43,34
93,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_barcode,29,27,46,37
94,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_fingerprint,28,26,43,34
95,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_QRCode,28,26,43,34
96,viewSchedule_email_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_accessCard,24,22,36,28
97,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_barcode,25,23,39,31
98,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_fingerprint,24,22,36,28
99,viewSchedule_email_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_QRCode,24,22,36,28
100,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_accessCard,26,24,40,32
101,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_barcode,27,25,43,35
102,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_fingerprint,26,24,40,32
103,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_QRCode,26,24,40,32
104,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_accessCard,28,26,43,34
105,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_barcode,29,27,46,37
106,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_fingerprint,28,26,43,34
107,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_traceAttendanceActivity_QRCode,28,26,43,34
108,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_accessCard,27,25,42,33
109,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_barcode,28,26,45,36
110,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_fingerprint,27,25,42,33
111,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_monitorAttendanceStatus_traceAttendanceActivity_QRCode,27,25,42,33
112,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_accessCard,29,27,45,35
113,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_barcode,30,28,48,38
114,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_fingerprint,29,27,45,35
115,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_QRCode,29,27,45,35
116,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_accessCard,25,23,38,30
117,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_barcode,26,24,41,33
118,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_fingerprint,25,23,38,30
119,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_QRCode,25,23,38,30
120,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_accessCard,25,23,37,29
121,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,26,24,40,32
122,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,25,23,37,29
123,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,25,23,37,29
124,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_accessCard,27,25,41,33
125,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_barcode,28,26,44,36
126,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_fingerprint,27,25,41,33
127,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_QRCode,27,25,41,33
128,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_accessCard,29,27,44,35
129,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_barcode,30,28,47,38
130,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_fingerprint,29,27,44,35
131,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_viewRecord_QRCode,29,27,44,35
132,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_accessCard,24,22,37,29
133,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_barcode,25,23,40,32
134,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_fingerprint,24,22,37,29
135,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_QRCode,24,22,37,29
136,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_accessCard,26,24,40,31
137,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_barcode,27,25,43,34
138,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_fingerprint,26,24,40,31
139,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_viewRecord_monitorAttendanceStatus_QRCode,26,24,40,31
