Scenario ID,Existing Product ID,PUC ID,Test Set,Existing Product Number of Sequences,Existing Product Number of Events,PUC Number of Sequences,PUC Number of Events,Test Sequences Reused in Test Set,Events Reused in Test Sequences,Test Sequences Reused in Test Set/PUC Number of Sequences,Test Sequences Reused in Test Set/Existing Product Number of Sequences,Events Reused in Test Sequences/PUC Number of Events,Events Reused in Test Sequences/Existing Product Number of Events,Single Model Number of Sequences,Single Model Number of Events,
64,24,25,inc(2),5,19,7,23,5,19,71.42857142857143,100.0,82.6086956521739,100.0,7,23
64,24,25,inc(3),9,46,11,50,9,46,81.81818181818183,100.0,92.0,100.0,8,40
64,24,25,inc(4),9,46,11,50,9,46,81.81818181818183,100.0,92.0,100.0,4,32
67,25,26,inc(2),7,23,8,27,7,23,87.5,100.0,85.18518518518519,100.0,8,27
67,25,26,inc(3),10,43,11,47,10,43,90.9090909090909,100.0,91.48936170212765,100.0,9,44
67,25,26,inc(4),10,43,11,47,10,43,90.9090909090909,100.0,91.48936170212765,100.0,5,36
68,25,28,inc(2),7,23,8,25,7,23,87.5,100.0,92.0,100.0,8,25
68,25,28,inc(3),10,43,13,58,10,43,76.92307692307693,100.0,74.13793103448276,100.0,10,44
68,25,28,inc(4),11,50,14,68,11,50,78.57142857142857,100.0,73.52941176470588,100.0,7,47
66,24,30,inc(2),5,19,6,21,5,19,83.33333333333334,100.0,90.47619047619048,100.0,6,21
66,24,30,inc(3),8,39,10,52,8,39,80.0,100.0,75.0,100.0,8,40
66,24,30,inc(4),9,46,11,62,9,46,81.81818181818183,100.0,74.19354838709677,100.0,7,47
71,26,32,inc(2),7,25,8,27,7,25,87.5,100.0,92.5925925925926,100.0,9,29
71,26,32,inc(3),11,52,12,58,11,52,91.66666666666666,100.0,89.65517241379311,100.0,11,48
71,26,32,inc(4),11,52,13,68,11,52,84.61538461538461,100.0,76.47058823529412,100.0,8,51
78,30,33,inc(2),6,21,9,32,6,21,66.66666666666666,100.0,65.625,100.0,9,32
78,30,33,inc(3),10,47,16,85,10,47,62.5,100.0,55.294117647058826,100.0,11,54
78,30,33,inc(4),12,60,21,121,12,60,57.14285714285714,100.0,49.586776859504134,100.0,13,78
85,33,34,inc(2),9,32,11,36,9,32,81.81818181818183,100.0,88.88888888888889,100.0,11,36
85,33,34,inc(3),16,73,18,77,16,73,88.88888888888889,100.0,94.8051948051948,100.0,13,58
85,33,34,inc(4),21,102,23,106,19,86,82.6086956521739,90.47619047619048,94.33962264150944,98.0392156862745,13,78
83,32,35,inc(2),8,27,11,38,8,27,72.72727272727273,100.0,71.05263157894737,100.0,12,40
83,32,35,inc(3),13,60,18,91,13,60,72.22222222222221,100.0,65.93406593406593,100.0,14,62
83,32,35,inc(4),14,66,25,138,14,66,56.00000000000001,100.0,47.82608695652174,100.0,14,82
43,12,36,inc(2),5,19,7,23,5,19,71.42857142857143,100.0,82.6086956521739,100.0,7,23
43,12,36,inc(3),10,51,13,62,10,51,76.92307692307693,100.0,82.25806451612904,100.0,10,44
43,12,36,inc(4),13,70,15,74,13,70,86.66666666666667,100.0,94.5945945945946,100.0,10,62
76,29,38,inc(2),8,27,9,29,8,27,88.88888888888889,100.0,93.10344827586206,100.0,10,31
76,29,38,inc(3),13,60,14,66,13,60,92.85714285714286,100.0,90.9090909090909,100.0,13,52
76,29,38,inc(4),13,59,16,82,13,59,81.25,100.0,71.95121951219512,100.0,11,66
86,33,39,inc(2),9,32,10,34,9,32,90.0,100.0,94.11764705882352,100.0,10,34
86,33,39,inc(3),15,66,18,81,15,66,83.33333333333334,100.0,81.48148148148148,100.0,13,58
86,33,39,inc(4),20,95,23,113,18,78,78.26086956521739,90.0,80.53097345132744,95.78947368421052,16,93
54,16,40,inc(2),10,34,12,38,10,34,83.33333333333334,100.0,89.47368421052632,100.0,12,38
54,16,40,inc(3),18,81,20,85,18,81,90.0,100.0,95.29411764705881,100.0,15,62
54,16,40,inc(4),23,111,26,120,22,99,84.61538461538461,95.65217391304348,89.16666666666667,96.3963963963964,16,93
89,35,41,inc(2),11,38,12,40,11,38,91.66666666666666,100.0,95.0,100.0,13,42
89,35,41,inc(3),17,72,19,80,17,72,89.47368421052632,100.0,90.0,100.0,16,66
89,35,41,inc(4),22,101,26,126,19,79,73.07692307692307,86.36363636363636,77.77777777777779,97.02970297029702,17,97
