Transformation,Generation,Composition,Total
0.5538,0.5374,0.1512,1.2424
0.7754,0.863,0.4605,2.0989
0.8424,0.9351,0.4458,2.2233
0.0283,0.5617,0.2127,0.8027
0.018,0.5319,1.0402,1.5901
0.0271,0.5264,1.1349,1.6884000000000001
0.0339,0.6628,1.34,2.0367
0.0263,0.5772,1.1256,1.7290999999999999
0.0218,0.4724,1.0867,1.5809
0.0305,0.5122,0.1973,0.74
