Transformation,Generation,Composition,Total
0.0217,1.7116,0.262,1.9953
0.018599,1.7963,0.2536,2.068499
0.02,1.5859,0.255999,1.8618990000000002
0.0199,2.0933,0.267701,2.380901
0.021699,1.772399,0.27,2.064098
0.021099,2.1588,0.285201,2.4650999999999996
0.0346,1.7153,0.264,2.0139
0.0218,1.747801,0.2565,2.026101
0.0435,2.633399,0.4634,3.1402989999999997
0.0221,1.844701,0.2631,2.129901
0.020899,1.6068,0.2632,1.890899
0.023,1.626501,0.2984,1.9479009999999999
