Transformation,Generation,Composition,Total
33.8733,77.5616,4.1036,115.5385
1.3788,0.7651,0.3599,2.5038
0.7595,2.1515,0.4927,3.4037
0.4346,0.8671,0.2835,1.5852
0.6908,2.5607,0.6194,3.8709
0.4239,0.602,0.2842,1.3101
0.5938,2.5791,0.6759,3.8487999999999998
0.4452,0.7526,0.3208,1.5186
1.2195,2.8306,0.5825,4.6326
0.9848,0.8194,0.3434,2.1476
