Transformation,Generation,Composition,Total
0.3949,0.5111,0.2322,1.1381999999999999
1.0269,0.6945,0.4283,2.1497
0.9904,0.8847,0.5017,2.3768000000000002
1.3736,0.7595,1.5956,3.7287
1.0199,0.9865,1.9765,3.9829
1.7142,0.825,0.2914,2.8306
