Transformation,Generation,Composition,Total
1.0892,0.8192,0.5502,2.4585999999999997
4.3504,16.0164,1.0848,21.451600000000003
1.1903,0.9003,0.5699,2.6605
4.8665,15.9086,1.1697,21.9448
1.2952,1.4152,0.8984,3.6088
8.7007,11.527,1.9426,22.170299999999997
10.2631,14.2242,1.7744,26.261699999999998
10.2188,12.0887,1.7686,24.076099999999997
5.2962,10.0193,1.4019,16.7174
1.7146,0.9815,0.6832,3.3792999999999997
7.3781,11.531,1.8439,20.753000000000004
