Transformation,Generation,Composition,Total
46.6878,88.2651,2.145,137.0979
1.5329,0.7507,0.7156,2.9992
2.8877,1.2195,0.7906,4.8978
0.6458,0.6909,0.2873,1.624
0.6187,0.6706,0.3641,1.6534
0.6958,1.0276,0.3017,2.0251
0.4605,0.6795,0.3819,1.5219
0.5324,1.057,0.3159,1.9053
0.8994,0.8717,0.5116,2.2827
0.995,0.8146,0.36,2.1696
1.6079,1.0879,0.3331,3.0289
