Transformation,Generation,Composition,Total
4.0635,3.2482,0.4982,7.8099
5.2673,3.478,0.3871,9.1324
2.2063,1.4696,0.9519,4.627800000000001
1.0944,1.3437,0.6591,3.0972
4.76,1.4433,0.475,6.678299999999999
3.0411,1.4631,0.5531,5.0573
2.7377,2.7155,0.577,6.0302
