Transformation,Generation,Composition,Total
1.4807,1.0564,1.1293,3.6663999999999994
6.399,11.7645,1.2052,19.3687
1.4881,1.2105,0.7755,3.4741
7.2896,14.2994,1.4221,23.0111
1.3368,1.2561,1.155,3.7479000000000005
8.4316,22.1196,1.9756,32.526799999999994
2.1336,1.6317,0.6813,4.4466
9.1416,19.5952,2.0449,30.7817
