Transformation,Generation,Composition,Total
0.0313,0.5037,0.2223,0.7573000000000001
0.0243,1.1995,0.2696,1.4934
0.0343,0.4532,0.221,0.7085
0.0201,1.152,0.2544,1.4264999999999999
0.0361,0.5775,0.228,0.8416
0.0354,1.3404,0.5091,1.8849
0.0259,0.5841,0.3768,0.9868
0.0394,1.8975,0.3742,2.3111
