Transformation,Generation,Composition,Total
4.8329,11.6804,1.215,17.7283
1.393,1.2319,0.6057,3.2306000000000004
0.0217,0.8017,0.2892,1.1126
0.0229,0.9566,0.2995,1.279
0.0278,0.9946,0.2623,1.2847
