Transformation,Generation,Composition,Total
5.1971,15.7663,1.4191,22.3825
1.0946,0.7085,0.6318,2.4349000000000003
1.7047,1.1557,0.8589,3.7193000000000005
0.0225,0.8197,0.2426,1.0848
0.024,0.5922,0.3317,0.9479
0.0238,0.773,0.203,0.9998
0.0231,0.5983,0.2364,0.8578000000000001
0.0349,0.9909,0.2099,1.2357
0.0413,0.6451,0.3146,1.001
0.0218,0.4759,0.2792,0.7768999999999999
0.0209,0.7417,0.265,1.0276
