Transformation,Generation,Composition,Total
5.3406,10.0054,0.9348,16.2808
5.1072,9.3834,1.164599,15.655199
3.2494,9.065301,0.648299,12.963
3.1359,9.6758,0.7649,13.576600000000001
5.1217,9.3542,0.7222,15.1981
4.9529,11.5857,0.9834,17.522
3.9835,9.8174,0.6206,14.421499999999998
0.0299,2.0857,0.3155,2.4311000000000003
0.0438,7.887599,0.9344,8.865798999999999
