Transformation,Generation,Composition,Total
3.2005,3.4818,0.4369,7.119199999999999
2.098,1.3053,0.4343,3.8375999999999997
3.4339,4.0225,0.6744,8.1308
2.5523,1.5192,0.4751,4.546600000000001
1.2649,1.7479,0.2742,3.287
0.8206,1.6022,0.5375,2.9603
1.1895,1.5412,0.5676,3.2983
