Transformation,Generation,Composition,Total
3.5992,1.4925,0.3992,5.4909
2.0279,1.393,0.2773,3.6981999999999995
3.5357,1.563,0.5488,5.6475
2.9297,1.6885,0.2915,4.9097
3.151,1.8438,0.483,5.477799999999999
0.8037,0.8699,0.2433,1.9169
0.6094,0.8557,0.1333,1.5984
