Transformation,Generation,Composition,Total
10.504,4.8701,0.9158,16.2899
9.4541,6.0786,0.9236,16.4563
8.1554,3.8102,0.7101,12.6757
12.1246,3.6914,0.949,16.765
10.8627,4.5264,1.0767,16.465799999999998
6.2549,4.0282,1.2479,11.531
1.7118,1.8448,0.7304,4.287
2.3435,1.8405,0.3141,4.4981
