Transformation,Generation,Composition,Total
23.5449,6.4209,2.3962,32.361999999999995
16.976,7.0822,2.1228,26.180999999999997
16.3449,4.4514,1.7125,22.508799999999997
21.922,5.3839,2.4021,29.708000000000002
