Transformation,Generation,Composition,Total
1.7055,1.9862,0.631399,4.323099
1.598899,1.9004,0.538,4.037299
3.103099,9.459199,0.7532,13.315498
3.069,2.286,0.6074,5.962400000000001
1.534,2.0619,0.6726,4.2685
4.6053,11.2923,0.7369,16.6345
0.0358,0.6208,0.214,0.8706
0.0281,0.5779,0.227,0.833
