Transformation,Generation,Composition,Total
2.8448,2.2816,0.371,5.497400000000001
1.2847,2.2363,0.4107,3.9316999999999998
1.6436,1.6273,0.5646,3.8355
2.3402,1.9034,0.3638,4.6074
1.795,2.4465,0.4006,4.6421
2.4616,2.4578,0.497,5.416399999999999
