Transformation,Generation,Composition,Total
2.3944,1.3194,0.3677,4.0815
1.347,1.267399,0.296,2.9103989999999995
2.4544,1.4872,0.2378,4.1794
2.2579,1.4029,0.2318,3.8926
0.8838,1.5322,0.4498,2.8658
1.2165,1.5372,0.4564,3.2100999999999997
1.172399,1.6045,0.3783,3.155199
0.889,2.235,0.3901,3.5140999999999996
0.8997,2.0599,0.507,3.4666
