Transformation,Generation,Composition,Total
6.5498,2.6472,0.7733,9.970300000000002
8.1839,4.7737,1.1105,14.0681
4.9509,3.4948,0.5377,8.9834
9.993,4.0214,0.7974,14.8118
45.7364,5.3699,1.1784,52.2847
8.8446,3.8007,0.9083,13.5536
8.5026,4.727,0.9991,14.2287
5.8249,5.4779,1.0216,12.3244
6.393,3.5813,0.7849,10.7592
