Transformation,Generation,Composition,Total
8.3497,2.9379,1.1574,12.445
6.7094,2.1967,0.7404,9.646499999999998
18.0127,25.2122,1.6986,44.9235
4.1861,1.2491,0.6232,6.0584
7.8063,3.1224,1.5128,12.4415
3.7925,2.301,0.8172,6.9107
14.7751,28.5011,1.0227,44.2989
4.7305,1.2536,0.7508,6.7349
0.8912,1.2377,0.5804,2.7093
0.8991,1.003,0.3473,2.2494
