Transformation,Generation,Composition,Total
19.16,4.7604,0.7344,24.6548
11.4519,4.0545,1.0865,16.5929
59.0014,40.0386,2.1465,101.1865
10.1055,1.4123,0.7856,12.3034
27.7845,6.0335,1.2932,35.1112
11.0302,4.0282,0.8393,15.8977
51.7471,49.5691,3.0588,104.37500000000001
52.9591,36.2097,1.8563,91.02510000000001
11.1207,0.9194,0.4796,12.519699999999998
1.5962,1.7749,0.6499,4.021
2.1221,1.4776,0.3084,3.9081
