Transformation,Generation,Composition,Total
13.5054,23.0812,1.1996,37.786199999999994
3.8123,2.7355,0.6906,7.2384
14.2575,22.7043,1.1931,38.1549
4.448,2.3237,0.6732,7.4449000000000005
