Transformation,Generation,Composition,Total
6.7508,2.3802,0.6122,9.7432
4.8201,5.3237,0.7946,10.938399999999998
6.013,4.4722,0.6671,11.152299999999999
6.0754,2.7234,0.4576,9.2564
5.9097,3.5273,0.932,10.369
7.3265,3.9665,0.5306,11.823599999999999
1.8749,1.6933,0.3532,3.9214
2.482,1.2903,0.4607,4.2330000000000005
