Transformation,Generation,Composition,Total
37.4914,34.9862,2.8116,75.2892
6.7341,3.053,1.1235,10.910599999999999
37.0608,35.171,1.7527,73.9845
7.3004,3.6495,1.2522,12.2021
4.9971,9.5034,1.294,15.7945
9.3003,7.2061,0.8953,17.401699999999998
