Transformation,Generation,Composition,Total
3.8135,4.3145,0.7418,8.8698
2.8325,3.804,0.3547,6.9912
3.539801,5.279699,0.792901,9.612401
2.3848,3.885001,0.464,6.733801
3.6365,3.5486,0.5874,7.7725
