Transformation,Generation,Composition,Total
3.2771,1.5088,0.4695,5.2554
3.6797,3.3421,0.3845,7.4063
3.7236,1.5467,0.5402,5.810499999999999
3.556401,1.578199,0.316399,5.4509989999999995
3.2795,3.6378,0.6204,7.5377
3.9174,1.8542,0.4776,6.2492
0.754,1.304,0.2994,2.3573999999999997
0.8296,1.2413,0.252,2.3228999999999997
