Transformation,Generation,Composition,Total
1.7491,1.3586,0.2726,3.3803000000000005
1.768,1.332,0.3062,3.4062
1.6618,2.0884,0.4308,4.181
1.9005,1.5973,0.4283,3.9261
1.1025,1.579,0.4834,3.1649
0.0202,0.5384,0.2743,0.8329
0.0323,0.6114,0.238501,0.882201
