Number of nodes: 17
Number of edges: 47
Number of CESs: 70
Number of events: 406
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
4	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
8	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
1	select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
4	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money
3	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money
5	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
1	get balance, select deposit, enter deposit amount, put money, get balance, select deposit
1	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
6	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
7	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
4	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
5	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
2	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
9	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money
4	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money
4	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
4	get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
1	get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
1	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
3	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
1	get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess, cancel withdraw
5	take money, get balance, select deposit, enter deposit amount, put money, get balance
3	take money, get balance, select withdraw, enter withdraw amount, take money, get balance
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
2	put money, get balance, select deposit, enter deposit amount, put money, get balance
2	put money, get balance, select withdraw, enter withdraw amount, take money, get balance
3	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
3	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
4	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
2	enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess, cancel withdraw
3	confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
1	confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, confirm overdraft limit excess
1	enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit, enter daily withdraw limit
1	enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit, enter overdraft limit
0	Number of uncovered edges 
