Transformation,Generation,Composition,Total
237.197099,231.4834,1.8606,470.541099
232.0823,297.451001,1.997601,531.5309020000001
335.137999,224.872999,2.6141,562.625098
232.953,251.918301,3.8654,488.73670100000004
326.928999,231.019699,2.0247,559.973398
246.832301,220.304301,2.2417,469.378302
254.0215,237.7375,1.9711,493.7301
321.344201,210.497501,1.9308,533.7725019999999
334.734001,219.578699,1.9107,556.2234
296.858701,230.086099,2.1946,529.1394
