Transformation,Generation,Composition,Total
3.2494,2.3969,0.6327,6.279
11.8244,22.07,1.3089,35.203300000000006
4.438699,2.1647,0.7826,7.385999
8.7996,22.0314,1.0873,31.918300000000002
1.7686,3.5482,0.6069,5.9237
2.966,3.1634,0.5278,6.6572000000000005
