Transformation,Generation,Composition,Total
2.5771,1.9797,0.6292,5.186
3.3171,2.0214,0.5898,5.9283
2.0971,2.2824,0.3439,4.7234
1.6426,2.1597,0.629,4.4313
3.5847,2.5794,0.5354,6.6995000000000005
3.1942,2.5614,0.7402,6.495799999999999
2.5886,2.2716,0.5165,5.3767
2.0672,1.4922,0.4214,3.9808000000000003
2.280399,1.8066,0.543401,4.630400000000001
1.9842,2.0237,0.3181,4.326
