Transformation,Generation,Composition,Total
2.655301,2.0791,0.339599,5.074
1.9832,2.3602,0.4317,4.7751
2.382699,1.080701,0.3593,3.8227
2.6382,2.137,0.5508,5.326
1.4473,2.1184,0.3735,3.9391999999999996
1.2073,1.3623,0.3289,2.8985000000000003
