Transformation,Generation,Composition,Total
2.0879,1.7601,0.5141,4.3621
1.4637,1.7611,0.4001,3.6249000000000002
0.8937,1.7097,0.3626,2.966
1.1143,1.7847,0.3108,3.2098
2.0176,1.8544,0.3935,4.2655
1.4312,2.3424,0.3402,4.1138
0.0208,0.9474,0.2447,1.2129
0.0242,1.1061,0.2397,1.37
