Transformation,Generation,Composition,Total
2.8499,1.9275,0.4318,5.2092
2.5548,1.5078,0.480501,4.543101
2.7988,1.4528,0.2777,4.5293
0.5296,1.2733,0.2092,2.0121
0.779299,1.225401,0.2569,2.2615999999999996
