Transformation,Generation,Composition,Total
10.2486,2.8486,0.8426,13.939799999999998
46.6518,52.1373,2.8033,101.5924
7.9914,3.0959,1.0802,12.167499999999999
11.057,4.0156,1.3321,16.404700000000002
42.5965,45.3323,2.5169,90.4457
8.8795,1.2833,0.9574,11.1202
1.4971,1.4803,0.3231,3.3005000000000004
2.9312,1.4342,0.2595,4.6249
