Transformation,Generation,Composition,Total
4.0785,1.4674,0.3872,5.9331
6.1797,6.3203,0.8241,13.3241
3.9592,2.3244,0.39,6.6735999999999995
6.624601,6.278699,0.7374,13.640699999999999
