Transformation,Generation,Composition,Total
33.886301,27.777501,1.0352,62.69900200000001
30.153701,27.9389,1.1844,59.277001
35.0626,27.2669,1.8449,64.1744
44.787599,26.822201,1.626701,73.236501
34.6272,32.996299,1.822201,69.44570000000002
28.1858,25.2999,1.0389,54.5246
30.051701,24.585101,1.456299,56.093101000000004
33.578299,30.5144,1.7014,65.794099
31.5616,31.0904,0.9126,63.5646
33.3853,48.6523,1.6308,83.66839999999999
