Transformation,Generation,Composition,Total
3.0536,1.5052,0.4264,4.9852
3.539,1.580499,0.307,5.426499000000001
4.3427,1.9148,0.4658,6.7233
0.8846,1.8331,0.5284,3.2460999999999998
1.1924,1.4244,0.3468,2.9636
