Transformation,Generation,Composition,Total
3.3177,1.5207,0.52,5.3584
2.1761,2.533,0.5425,5.2516
4.716,2.2863,0.4345,7.4368
3.8074,2.2606,0.3808,6.448799999999999
2.8755,3.6772,0.4271,6.9798
4.0888,1.562,0.5121,6.1629000000000005
