Transformation,Generation,Composition,Total
11.6667,3.6242,1.012,16.3029
10.5578,4.144,0.9626,15.6644
57.3583,66.0226,2.435,125.8159
17.1747,5.6086,1.2401,24.023400000000002
13.3199,4.0048,1.0231,18.3478
38.772,38.0062,2.3497,79.1279
1.6353,2.2394,0.624,4.4986999999999995
3.0655,1.4789,0.4521,4.9965
