Transformation,Generation,Composition,Total
2.7767,1.3939,0.4011,4.5717
3.3263,6.0698,0.6589,10.055
4.2724,2.3038,0.4628,7.039
5.1205,3.6668,0.6609,9.4482
0.7625,0.9666,0.3103,2.0393999999999997
0.823,1.5149,0.3366,2.6745
