Transformation,Generation,Composition,Total
11.7933,2.7516,2.7993,17.3442
14.882999,10.1195,2.484701,27.4872
15.638401,8.4566,1.799801,25.894802
9.842299,2.755301,2.3101,14.9077
10.329701,3.785101,1.871399,15.986201000000001
