Transformation,Generation,Composition,Total
2.3838,2.5706,0.6785,5.632899999999999
6.0004,6.6268,0.7974,13.4246
3.7695,4.130199,0.6562,8.555899
6.1565,6.0314,0.8118,12.999699999999999
5.9417,5.2061,0.5257,11.6735
1.3367,2.0074,0.508,3.8521
1.7904,2.4064,0.8696,5.0664
