Transformation,Generation,Composition,Total
33.4971,5.3569,0.9175,39.7715
52.795199,8.8141,1.037201,62.646499999999996
44.9107,7.885199,1.139501,53.9354
30.5334,6.107501,1.1735,37.814401
32.620199,6.090201,0.7035,39.4139
39.341101,5.5818,1.043901,45.966802
41.391301,7.6362,0.742699,49.7702
41.349099,7.717199,0.7033,49.769598
30.6369,7.5802,0.6737,38.8908
45.5142,5.8451,1.024,52.383300000000006
