Transformation,Generation,Composition,Total
5.0174,2.7067,0.7408,8.4649
12.9666,19.0437,1.1555,33.165800000000004
6.7685,3.5724,0.6898,11.030700000000001
5.7581,2.5399,0.7244,9.0224
5.8624,2.2954,0.6699,8.8277
12.0833,23.9899,1.542,37.6152
6.629,2.2589,0.7932,9.6811
1.0972,1.7872,0.4085,3.2929
0.6795,1.2194,0.4732,2.3721
1.3026,1.8385,0.4763,3.6174
