Transformation,Generation,Composition,Total
6.4596,17.5815,1.683,25.7241
1.0488,0.894,0.6692,2.612
6.1398,16.1359,2.0885,24.3642
0.8198,0.7994,0.6277,2.2469
11.2081,25.029,5.0065,41.2436
1.3576,1.1078,0.9675,3.4329
1.5864,0.898,0.5365,3.0209
7.4612,13.7556,1.6495,22.8663
