Transformation,Generation,Composition,Total
5.5534,17.8315,1.2765,24.661399999999997
0.0263,0.522,0.3064,0.8547
0.0326,0.5669,1.1336,1.7330999999999999
0.0206,0.4686,1.1693,1.6585
0.0238,0.5853,1.5936,2.2027
0.0366,0.9122,0.2159,1.1647
0.0403,0.4119,0.2346,0.6868
