Transformation,Generation,Composition,Total
3.1825,3.0647,0.4766,6.723800000000001
2.4216,1.569,0.417,4.4076
0.992,1.2027,0.3943,2.589
0.5478,1.237,0.4693,2.2541
1.2491,0.8949,0.2937,2.4377
1.099,0.9618,0.2961,2.3569
2.506,1.107,0.2949,3.9078999999999997
