Transformation,Generation,Composition,Total
0.0361,0.8038,0.3604,1.2003
0.0237,0.8091,0.246,1.0788
0.0355,0.9917,0.2318,1.2590000000000001
0.0321,1.0303,0.3466,1.409
0.0234,1.7341,0.2248,1.9823
0.129,1.0215,0.254,1.4045
0.0255,0.7061,0.3878,1.1194
0.0341,1.4471,0.3269,1.8081
