Transformation,Generation,Composition,Total
6.2871,15.1457,1.247,22.6798
0.867,0.9188,0.3806,2.1664
0.0219,0.464,0.1915,0.6774
0.0193,0.4345,0.1931,0.6469
0.0321,0.632,0.3817,1.0458
0.0198,0.4366,0.1973,0.6537
0.0337,0.6,0.294,0.9277
0.0207,0.5208,0.281,0.8225000000000001
0.0384,0.5815,0.2516,0.8714999999999999
0.0346,0.5659,0.3153,0.9158
