Transformation,Generation,Composition,Total
40.7367,79.6697,2.258,122.6644
1.4007,2.4266,0.5901,4.4174
2.4623,2.2832,1.5682,6.3137
2.2818,2.6647,1.5798,6.526300000000001
2.5298,3.1701,0.7534,6.4533
