Transformation,Generation,Composition,Total
32.5531,56.9973,2.9015,92.4519
2.3666,1.5164,0.8998,4.7828
0.8176,0.8824,0.3502,2.0502
0.5991,0.9912,0.483,2.0733
1.3728,0.9169,0.2946,2.5843
