Transformation,Generation,Composition,Total
0.0264,0.3956,0.3513,0.7733
0.025,0.984,0.3516,1.3605999999999998
0.0358,0.7837,0.2928,1.1122999999999998
0.0218,0.9471,0.3422,1.3111000000000002
0.0368,0.5475,0.5413,1.1256
0.043,1.072,0.4907,1.6057000000000001
0.0397,0.543,0.459,1.0417
0.0349,1.4606,0.3136,1.8091
