Transformation,Generation,Composition,Total
0.0241,0.9383,0.2338,1.1962000000000002
0.0338,0.4556,0.2515,0.7409
0.0364,0.4664,0.3869,0.8897
0.0322,0.7558,0.2235,1.0115
0.0313,0.5016,0.2657,0.7986
0.0257,0.9305,0.3417,1.2978999999999998
0.062,0.7097,0.2746,1.0463
0.026,0.9278,0.2853,1.2391
0.0264,0.5524,0.3168,0.8956
