Transformation,Generation,Composition,Total
87.0255,122.2786,5.1462,214.4503
101.5165,115.3771,5.4146,222.3082
109.9716,132.303399,4.970199,247.24519800000002
109.336801,138.8515,5.0618,253.25010099999997
109.3389,167.340899,6.4609,283.140699
138.976501,128.0098,6.4365,273.42280100000005
91.9328,120.844899,5.9755,218.753199
112.1626,155.7037,5.906099,273.772399
110.7174,120.8214,6.659499,238.198299
100.9756,130.112499,4.242899,235.330998
