Transformation,Generation,Composition,Total
58.711499,134.305601,6.1262,199.1433
61.1648,138.6389,4.4296,204.23329999999999
58.5762,123.1976,7.0488,188.8226
77.972,134.452,6.6165,219.04049999999998
66.148901,137.807701,5.1705,209.127102
90.6743,159.183201,6.7145,256.572001
63.276,131.1228,5.0908,199.48960000000002
61.6714,144.7606,6.967801,213.39980100000002
69.3176,134.4774,4.5758,208.37079999999997
64.4124,133.1099,4.4558,201.97810000000004
63.2504,130.246899,6.934399,200.431698
