Transformation,Generation,Composition,Total
47.384,65.2997,3.9035,116.5872
51.045,75.2749,4.0312,130.3511
59.0097,85.059,4.7056,148.7743
2.6173,1.4537,0.5581,4.629099999999999
1.2662,2.5411,0.8505,4.6578
0.9785,0.6659,0.3739,2.0183
0.6998,1.0079,0.3528,2.0605
0.8064,0.8376,0.3203,1.9643000000000002
0.778,2.3136,0.6971,3.7887000000000004
0.5722,0.8194,0.3591,1.7507
1.273,2.7359,0.6644,4.673299999999999
0.5683,1.0679,0.333,1.9692
1.7237,2.4507,0.7481,4.9225
1.5436,1.0013,0.3771,2.922
