Scenario ID,Existing Product,EP # of Features,EP Edge Size,Product Under Consideration,PUC # of Features,PUC Edge Size,Increment,Increment Edge Size,
284,viewSchedule_email_teacherAccess_updateRecord_addNewClass_accessCard,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_deleteClass_accessCard,8,39,deleteClass,7
285,viewSchedule_email_teacherAccess_updateRecord_addNewClass_accessCard,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_accessCard,8,44,addNewSchedule,12
286,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_barcode,8,41,studentAccess,6
287,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_barcode,8,39,traceAttendanceActivity,4
288,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,8,40,viewClass,5
289,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_barcode,8,46,updateClassDetail,11
290,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_deleteClass_barcode,8,42,deleteClass,7
291,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,7,37,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_barcode,8,47,addNewSchedule,12
292,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_fingerprint,8,38,studentAccess,6
293,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_fingerprint,8,36,traceAttendanceActivity,4
294,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,8,37,viewClass,5
295,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_updateClassDetail_fingerprint,8,43,updateClassDetail,11
296,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_deleteClass_fingerprint,8,39,deleteClass,7
297,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_fingerprint,7,34,viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_fingerprint,8,44,addNewSchedule,12
298,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_QRCode,8,38,studentAccess,6
299,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_traceAttendanceActivity_QRCode,8,36,traceAttendanceActivity,4
300,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,8,37,viewClass,5
301,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_QRCode,8,43,updateClassDetail,11
302,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_deleteClass_QRCode,8,39,deleteClass,7
303,viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,7,34,viewSchedule_email_teacherAccess_updateRecord_addNewClass_addNewSchedule_QRCode,8,44,addNewSchedule,12
1220,viewSchedule_email_teacherAccess_updateRecord_deleteClass_accessCard,7,29,viewSchedule_email_studentAccess_teacherAccess_updateRecord_deleteClass_accessCard,8,33,studentAccess,6
