Scenario ID,Existing Product,EP # of Features,EP Features,Product Under Consideration ID,PUC Name,PUC # Features,PUC Features,Increment,
7119,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_editSchedule_viewRecord_deleteClass_QRCode,12,viewClass; email; studentAccess; teacherAccess; updateRecord; addNewClass; addNewSchedule; editSchedule; viewRecord; deleteClass; QRCode,2211,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_editSchedule_viewRecord_deleteClass_QRCode,13,viewClass; viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; addNewSchedule; editSchedule; viewRecord; deleteClass; QRCode,viewSchedule
6051,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_QRCode,11,viewClass; viewSchedule; email; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; deleteClass; QRCode,2307,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_editSchedule_deleteClass_QRCode,12,viewClass; viewSchedule; email; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; editSchedule; deleteClass; QRCode,editSchedule
8577,viewSchedule_email_teacherAccess_updateRecord_addNewSchedule_editSchedule_traceAttendanceActivity_deleteClass_QRCode,10,viewSchedule; email; teacherAccess; updateRecord; addNewSchedule; editSchedule; traceAttendanceActivity; deleteClass; QRCode,2079,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewSchedule_editSchedule_traceAttendanceActivity_deleteClass_QRCode,11,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewSchedule; editSchedule; traceAttendanceActivity; deleteClass; QRCode,studentAccess
4365,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_QRCode,10,viewClass; viewSchedule; email; studentAccess; teacherAccess; addNewClass; addNewSchedule; viewRecord; QRCode,1107,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_viewRecord_QRCode,11,viewClass; viewSchedule; email; studentAccess; teacherAccess; addNewClass; updateClassDetail; addNewSchedule; viewRecord; QRCode,updateClassDetail
2217,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,13,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; viewRecord; monitorAttendanceStatus; traceAttendanceActivity; deleteClass; accessCard,1412,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_viewRecord_monitorAttendanceStatus_traceAttendanceActivity_deleteClass_accessCard,14,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; viewRecord; monitorAttendanceStatus; traceAttendanceActivity; deleteClass; accessCard,addNewSchedule
3493,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_monitorAttendanceStatus_deleteClass_barcode,10,viewClass; SMS; studentAccess; teacherAccess; addNewClass; addNewSchedule; monitorAttendanceStatus; deleteClass; barcode,813,viewClass_SMS_studentAccess_teacherAccess_addNewClass_addNewSchedule_viewRecord_monitorAttendanceStatus_deleteClass_barcode,11,viewClass; SMS; studentAccess; teacherAccess; addNewClass; addNewSchedule; viewRecord; monitorAttendanceStatus; deleteClass; barcode,viewRecord
1341,viewSchedule_email_studentAccess_teacherAccess_updateRecord_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,10,viewSchedule; email; studentAccess; teacherAccess; updateRecord; viewRecord; monitorAttendanceStatus; deleteClass; accessCard,352,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,11,viewClass; viewSchedule; email; studentAccess; teacherAccess; updateRecord; viewRecord; monitorAttendanceStatus; deleteClass; accessCard,viewClass
5914,viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,11,viewSchedule; email; studentAccess; teacherAccess; addNewClass; updateClassDetail; addNewSchedule; monitorAttendanceStatus; deleteClass; accessCard,1432,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_updateClassDetail_addNewSchedule_monitorAttendanceStatus_deleteClass_accessCard,12,viewClass; viewSchedule; email; studentAccess; teacherAccess; addNewClass; updateClassDetail; addNewSchedule; monitorAttendanceStatus; deleteClass; accessCard,viewClass
6361,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_editSchedule_viewRecord_traceAttendanceActivity_fingerprint,11,viewClass; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; editSchedule; viewRecord; traceAttendanceActivity; fingerprint,1562,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_editSchedule_viewRecord_traceAttendanceActivity_fingerprint,12,viewClass; SMS; studentAccess; teacherAccess; updateRecord; addNewClass; addNewSchedule; editSchedule; viewRecord; traceAttendanceActivity; fingerprint,addNewClass
45,viewClass_viewSchedule_email_teacherAccess_updateRecord_QRCode,7,viewClass; viewSchedule; email; teacherAccess; updateRecord; QRCode,123,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_QRCode,8,viewClass; viewSchedule; email; teacherAccess; updateRecord; addNewClass; QRCode,addNewClass
6050,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_deleteClass_QRCode,11,viewClass; viewSchedule; email; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; deleteClass; QRCode,1451,viewClass_viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,12,viewClass; viewSchedule; email; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; traceAttendanceActivity; deleteClass; QRCode,traceAttendanceActivity
5283,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_deleteClass_fingerprint,10,viewClass; viewSchedule; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; deleteClass; fingerprint,1234,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_monitorAttendanceStatus_deleteClass_fingerprint,11,viewClass; viewSchedule; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; monitorAttendanceStatus; deleteClass; fingerprint,monitorAttendanceStatus
7349,viewClass_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_editSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,14,viewClass; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; editSchedule; viewRecord; monitorAttendanceStatus; deleteClass; accessCard,2328,viewClass_viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_editSchedule_viewRecord_monitorAttendanceStatus_deleteClass_accessCard,15,viewClass; viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; editSchedule; viewRecord; monitorAttendanceStatus; deleteClass; accessCard,viewSchedule
1706,viewSchedule_email_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_deleteClass_accessCard,9,viewSchedule; email; studentAccess; teacherAccess; addNewClass; monitorAttendanceStatus; deleteClass; accessCard,444,viewClass_viewSchedule_email_studentAccess_teacherAccess_addNewClass_monitorAttendanceStatus_deleteClass_accessCard,10,viewClass; viewSchedule; email; studentAccess; teacherAccess; addNewClass; monitorAttendanceStatus; deleteClass; accessCard,viewClass
5615,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_traceAttendanceActivity_deleteClass_QRCode,11,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; addNewSchedule; traceAttendanceActivity; deleteClass; QRCode,2183,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_addNewSchedule_editSchedule_traceAttendanceActivity_deleteClass_QRCode,12,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; addNewSchedule; editSchedule; traceAttendanceActivity; deleteClass; QRCode,editSchedule
1658,viewSchedule_email_teacherAccess_updateRecord_addNewClass_deleteClass_QRCode,8,viewSchedule; email; teacherAccess; updateRecord; addNewClass; deleteClass; QRCode,487,viewSchedule_email_teacherAccess_updateRecord_addNewClass_updateClassDetail_deleteClass_QRCode,9,viewSchedule; email; teacherAccess; updateRecord; addNewClass; updateClassDetail; deleteClass; QRCode,updateClassDetail
8178,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_editSchedule_viewRecord_monitorAttendanceStatus_QRCode,13,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; editSchedule; viewRecord; monitorAttendanceStatus; QRCode,2279,viewSchedule_email_studentAccess_teacherAccess_updateRecord_addNewClass_updateClassDetail_addNewSchedule_editSchedule_viewRecord_monitorAttendanceStatus_deleteClass_QRCode,14,viewSchedule; email; studentAccess; teacherAccess; updateRecord; addNewClass; updateClassDetail; addNewSchedule; editSchedule; viewRecord; monitorAttendanceStatus; deleteClass; QRCode,deleteClass
3225,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_deleteClass_fingerprint,9,viewClass; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; deleteClass; fingerprint,1634,viewClass_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_editSchedule_deleteClass_fingerprint,10,viewClass; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; editSchedule; deleteClass; fingerprint,editSchedule
5188,viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,10,viewSchedule; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; traceAttendanceActivity; deleteClass; fingerprint,1246,viewClass_viewSchedule_SMS_studentAccess_teacherAccess_updateRecord_addNewSchedule_traceAttendanceActivity_deleteClass_fingerprint,11,viewClass; viewSchedule; SMS; studentAccess; teacherAccess; updateRecord; addNewSchedule; traceAttendanceActivity; deleteClass; fingerprint,viewClass
573,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_barcode,8,viewClass; viewSchedule; SMS; teacherAccess; updateRecord; addNewClass; barcode,1005,viewClass_viewSchedule_SMS_teacherAccess_updateRecord_addNewClass_addNewSchedule_barcode,9,viewClass; viewSchedule; SMS; teacherAccess; updateRecord; addNewClass; addNewSchedule; barcode,addNewSchedule
