Scenario ID,Existing Product ID,PUC ID,Test Set,Existing Product Number of Sequences,Existing Product Number of Events,PUC Number of Sequences,PUC Number of Events,Number of Common Sequences,Number of Common Events,Test Sequences Reused in Test Set/PUC Number of Sequences,Test Sequences Reused in Test Set/Existing Product Number of Sequences,Events Reused in Test Sequences/PUC Number of Events,Events Reused in Test Sequences/Existing Product Number of Events,Single Model Number of Sequences,Single Model Number of Events,
18,04,16,inc(2),4,22,5,28,4,22,80.0,100.0,78.57142857142857,100.0,5,25
18,04,16,inc(3),10,63,15,94,8,51,53.333333333333336,80.0,62.76595744680851,93.65079365079364,12,72
18,04,16,inc(4),26,187,41,279,19,138,46.34146341463415,73.07692307692307,61.29032258064516,91.44385026737967,30,215
34,12,16,inc(2),5,26,6,30,5,26,83.33333333333334,100.0,86.66666666666667,100.0,5,25
34,12,16,inc(3),14,82,15,85,9,51,60.0,64.28571428571429,83.52941176470588,86.58536585365853,12,72
34,12,16,inc(4),38,261,39,267,26,175,66.66666666666666,68.42105263157895,86.14232209737828,88.12260536398468,30,215
40,14,18,inc(2),7,31,8,35,7,31,87.5,100.0,88.57142857142857,100.0,7,30
40,14,18,inc(3),17,88,18,97,15,78,83.33333333333334,88.23529411764706,86.5979381443299,95.45454545454545,14,79
40,14,18,inc(4),42,275,43,274,32,201,74.4186046511628,76.19047619047619,89.05109489051095,88.72727272727273,32,224
45,16,18,inc(2),5,28,7,33,5,28,71.42857142857143,100.0,84.84848484848484,100.0,7,30
45,16,18,inc(3),14,87,17,95,10,60,58.82352941176471,71.42857142857143,77.89473684210526,85.0574712643678,14,79
45,16,18,inc(4),38,260,42,268,30,200,71.42857142857143,78.94736842105263,89.55223880597015,92.3076923076923,32,224
23,07,19,inc(2),8,36,9,42,8,36,88.88888888888889,100.0,85.71428571428571,100.0,8,34
23,07,19,inc(3),18,95,23,119,12,59,52.17391304347826,66.66666666666666,67.22689075630252,84.21052631578947,17,94
23,07,19,inc(4),43,278,57,355,27,166,47.368421052631575,62.7906976744186,67.6056338028169,86.33093525179856,40,272
47,18,19,inc(2),7,33,9,42,7,33,77.77777777777779,100.0,78.57142857142857,100.0,8,34
47,18,19,inc(3),17,90,23,130,13,68,56.52173913043478,76.47058823529412,62.30769230769231,90.0,17,94
47,18,19,inc(4),42,269,60,381,32,202,53.333333333333336,76.19047619047619,65.35433070866141,92.56505576208178,40,272
26,08,20,inc(2),5,27,6,33,5,27,83.33333333333334,100.0,81.81818181818183,100.0,4,23
26,08,20,inc(3),14,87,20,121,8,50,40.0,57.14285714285714,58.67768595041323,81.60919540229885,13,84
26,08,20,inc(4),38,273,53,357,30,211,56.60377358490566,78.94736842105263,70.02801120448179,91.57509157509158,36,268
35,12,20,inc(2),5,26,6,33,5,26,83.33333333333334,100.0,78.78787878787878,100.0,4,23
35,12,20,inc(3),14,80,19,108,10,56,52.63157894736842,71.42857142857143,65.74074074074075,88.75,13,84
35,12,20,inc(4),38,261,62,453,23,155,37.096774193548384,60.526315789473685,50.55187637969095,87.73946360153256,36,268
28,09,21,inc(2),7,36,8,42,7,36,87.5,100.0,85.71428571428571,100.0,6,30
28,09,21,inc(3),19,116,24,133,13,73,54.166666666666664,68.42105263157895,72.18045112781954,82.75862068965517,18,105
28,09,21,inc(4),51,338,69,444,39,252,56.52173913043478,76.47058823529412,69.5945945945946,91.42011834319527,49,334
48,20,21,inc(2),6,33,8,42,6,33,75.0,100.0,78.57142857142857,100.0,6,30
48,20,21,inc(3),18,103,26,157,11,64,42.30769230769231,61.111111111111114,56.05095541401274,85.43689320388349,18,105
48,20,21,inc(4),50,341,65,423,34,226,52.307692307692314,68.0,70.44917257683215,87.3900293255132,49,334
30,10,22,inc(2),7,32,8,38,7,32,87.5,100.0,84.21052631578947,100.0,6,28
30,10,22,inc(3),17,94,22,116,16,86,72.72727272727273,94.11764705882352,77.58620689655173,95.74468085106383,15,91
30,10,22,inc(4),43,284,61,418,32,203,52.459016393442624,74.4186046511628,60.526315789473685,89.08450704225352,38,277
49,20,22,inc(2),6,33,8,38,6,33,75.0,100.0,86.8421052631579,100.0,6,28
49,20,22,inc(3),18,109,21,121,12,69,57.14285714285714,66.66666666666666,72.72727272727273,80.73394495412845,15,91
49,20,22,inc(4),51,347,54,347,32,211,59.25925925925925,62.745098039215684,85.01440922190201,85.01440922190201,38,277
31,11,23,inc(2),9,41,10,47,9,41,90.0,100.0,87.2340425531915,100.0,8,35
31,11,23,inc(3),22,124,29,159,16,80,55.172413793103445,72.72727272727273,66.66666666666666,85.48387096774194,20,112
31,11,23,inc(4),55,364,80,581,34,206,42.5,61.81818181818181,52.49569707401033,83.79120879120879,51,343
51,22,23,inc(2),8,38,10,47,8,38,80.0,100.0,80.85106382978722,100.0,8,35
51,22,23,inc(3),21,111,29,165,15,76,51.724137931034484,71.42857142857143,58.78787878787879,87.38738738738738,20,112
51,22,23,inc(4),54,355,80,581,44,289,55.00000000000001,81.48148148148148,57.31497418244407,93.80281690140845,51,343
